t,crabs,months,act0,act1,rew,rep,crab_pop,nonlocal_crab
99,[-0.9825132 -0.660124 ],5,-0.9640276,-0.039311547,-8.2979570301362,158,"[4.18017352e-24 6.75900682e-17 4.86415472e-11 1.59740874e-06
 2.55988863e-03 2.75367416e-01 5.80048738e+00 5.05083662e+01
 2.25842671e+02 6.04397755e+02 9.74992432e+02 9.06760355e+02
 5.49702932e+02 2.92196663e+02 1.92802009e+02 1.33791416e+02
 6.31315112e+01 2.06620410e+01 5.38542689e+00 9.57554844e-01
 5.99383174e-02 3.88505814e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6851.41681871
  7242.83244466  6317.61293617]"
99,[-0.9845695 -0.6759644],5,-0.9640276,-0.039311547,-6.318242384143769,159,"[2.73608936e-24 6.08024069e-17 5.86482902e-11 2.51337583e-06
 5.04998531e-03 5.80199341e-01 8.66407647e+00 5.47233882e+01
 2.30181293e+02 6.04504913e+02 9.32259364e+02 8.89680695e+02
 5.36442170e+02 2.69819741e+02 1.75767838e+02 1.24229790e+02
 6.89291880e+01 2.48914808e+01 5.96061267e+00 5.19237204e-01
 4.53725580e-03 2.15514727e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  6159.3795342
  7310.59691148  5605.14097317]"
99,[-0.9883745 -0.6651135],5,-0.9640276,-0.039311547,-6.871276694602325,160,"[1.31521693e-16 2.19231480e-11 3.50148588e-07 5.53104730e-04
 9.42137080e-02 2.29728969e+00 1.68662032e+01 8.12769459e+01
 2.60592176e+02 5.33540921e+02 7.29099065e+02 6.74476979e+02
 4.37612348e+02 2.44769760e+02 1.62816839e+02 1.20415117e+02
 7.32153984e+01 3.64335806e+01 1.10397355e+01 1.42901351e+00
 6.29847258e-02 6.43003611e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5477.83579609
  5433.15382494  6368.19631743]"
99,[-0.98546004 -0.61185545],5,-0.9640276,-0.039311547,-4.574059163913129,161,"[8.72993701e-37 8.68038717e-27 1.87991172e-18 9.00803987e-12
 9.84537810e-07 2.66594929e-03 2.94281431e-01 6.98485801e+00
 6.77946526e+01 3.22325036e+02 8.06019057e+02 1.01920766e+03
 6.86088727e+02 3.35320791e+02 2.37936061e+02 1.83126968e+02
 8.77603484e+01 2.35793089e+01 4.41018032e+00 3.14958840e-01
 1.37216266e-03 1.66443292e-07]","[83432.83229841 39020.52460858 68148.91164827 ...  7298.00002974
  5270.90697625  5657.34473897]"
99,[-0.9868849  -0.64868706],5,-0.9640276,-0.039311547,-5.281411133791955,162,"[3.83267640e-22 2.02291385e-15 5.49177113e-10 7.87702344e-06
 6.40274761e-03 3.97516821e-01 5.08208398e+00 3.29882242e+01
 1.44103055e+02 4.13593545e+02 7.20573666e+02 7.58707086e+02
 5.07337157e+02 2.58943993e+02 1.61397449e+02 1.13674720e+02
 6.59445676e+01 2.46724486e+01 6.59086129e+00 1.17943104e+00
 8.04268352e-02 7.24539720e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5610.62550313
  5053.51737887  6314.85544337]"
99,[-0.9888123 -0.6881583],5,-0.9640276,-0.039311547,-6.182852771148942,163,"[2.29044381e-24 1.43706524e-16 2.41759596e-10 1.12613530e-05
 1.58060148e-02 9.87070661e-01 1.11508962e+01 6.88176689e+01
 1.99769372e+02 3.61175269e+02 5.24604045e+02 5.89696706e+02
 4.21569131e+02 2.07240791e+02 9.59646560e+01 5.08488162e+01
 2.30321187e+01 8.29918086e+00 1.38351540e+00 6.12764055e-02
 2.30730632e-04 2.99744407e-08]","[83432.83229841 39020.52460858 68148.91164827 ...  6399.62562808
 52556.68462797  6750.96065791]"
99,[-0.9849419 -0.6377238],5,-0.9640276,-0.039311547,-6.4048748113256675,164,"[6.43466722e-35 3.21459447e-25 3.82056920e-17 1.09777992e-10
 7.86665491e-06 1.52180437e-02 1.17838734e+00 1.65925296e+01
 1.08085522e+02 4.17907970e+02 8.55659480e+02 9.31879499e+02
 5.98656775e+02 2.95365943e+02 2.12919608e+02 1.69965211e+02
 8.69564196e+01 2.55716650e+01 3.68998463e+00 1.87675501e-01
 9.37260366e-04 1.50549935e-07]","[83432.83229841 39020.52460858 68148.91164827 ... 69109.09182202
  5338.17877335  5163.00747923]"
99,[-0.98606914 -0.6657799 ],5,-0.9640276,-0.039311547,-7.212505628112676,165,"[7.75839157e-30 1.14045380e-20 2.77023492e-13 1.14350203e-07
 8.58099951e-04 1.66028999e-01 4.50007599e+00 4.29311278e+01
 2.02286655e+02 5.29300416e+02 8.24395581e+02 8.37504702e+02
 5.55664737e+02 2.50536818e+02 1.24319519e+02 6.96157976e+01
 2.64976448e+01 6.93171784e+00 6.17486717e-01 2.73594342e-03
 2.58725006e-07 4.38935166e-13]","[83432.83229841 39020.52460858 68148.91164827 ...  5525.34893719
 56482.07007046  6304.00379332]"
99,[-0.98716015 -0.6497538 ],5,-0.9640276,-0.039311547,-6.434951037415772,166,"[3.04629038e-19 1.35697586e-13 5.56785621e-09 2.15976733e-05
 8.54537836e-03 4.57123971e-01 6.45438806e+00 4.16872056e+01
 1.63819302e+02 4.21784201e+02 6.93998525e+02 7.26419313e+02
 5.06449570e+02 2.87241317e+02 1.80321564e+02 1.21619348e+02
 7.01643570e+01 2.70157182e+01 6.01230514e+00 5.69710979e-01
 1.11214296e-02 2.59892368e-05]","[83432.83229841 39020.52460858 68148.91164827 ...  5608.74428857
  5526.69922994 60807.13250745]"
99,[-0.98638296 -0.65458953],5,-0.9640276,-0.039311547,-6.702617847659603,167,"[8.12551079e-22 2.86695853e-15 6.00563363e-10 7.66409486e-06
 6.41651757e-03 4.90431568e-01 8.40944820e+00 5.62818110e+01
 2.10950144e+02 5.11670322e+02 7.60209475e+02 6.98788473e+02
 4.40404135e+02 2.47389319e+02 1.76606437e+02 1.19500862e+02
 5.89316534e+01 2.02785008e+01 4.88292128e+00 8.90776676e-01
 6.62325864e-02 6.20829576e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6877.41330645
  5737.33690183  6012.99186169]"
99,[-0.9884716  -0.68884814],5,-0.9640276,-0.039311547,-6.351012619051478,168,"[6.30520462e-28 1.15563255e-19 6.39937169e-13 1.09524942e-07
 6.10412092e-04 1.37552790e-01 3.54308543e+00 3.29320471e+01
 1.53408807e+02 4.14877512e+02 6.69618343e+02 6.48502953e+02
 4.05364668e+02 1.88413737e+02 1.10665336e+02 8.24387038e+01
 4.62284144e+01 1.90233360e+01 5.43464309e+00 9.45837287e-01
 5.17159959e-02 2.07483696e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5199.66422054
  6402.74672864  7949.57472944]"
99,[-0.98592955 -0.6547607 ],5,-0.9640276,-0.039311547,-7.250508647796352,169,"[2.50224548e-22 1.23972404e-15 3.83256567e-10 7.55090341e-06
 9.95704167e-03 1.04115005e+00 1.61091805e+01 9.84914592e+01
 3.41349167e+02 7.05489008e+02 9.55956345e+02 8.37243131e+02
 5.20565434e+02 2.89555979e+02 2.10990566e+02 1.62774314e+02
 9.92985861e+01 4.33427478e+01 1.27160419e+01 1.72013534e+00
 7.39522418e-02 5.99963787e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  3919.64423967
  6271.17041017 44819.28707074]"
99,[-0.98843926 -0.65036887],5,-0.9640276,-0.039311547,-8.364010918673609,170,"[8.42487809e-22 2.69726789e-15 5.50956094e-10 7.34720241e-06
 6.76455950e-03 5.27714577e-01 7.09799017e+00 4.23890631e+01
 1.65556808e+02 4.26775238e+02 6.82214435e+02 6.85642821e+02
 4.63224134e+02 2.40256521e+02 1.41935792e+02 1.02351543e+02
 5.62831608e+01 1.98369152e+01 5.66639880e+00 1.02666640e+00
 6.45945804e-02 5.97755718e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6086.26560605
  6327.71777421  6446.44698407]"
99,[-0.9858648  -0.64546543],5,-0.9640276,-0.039311547,-8.254427010460821,171,"[7.41711407e-13 2.71503656e-08 7.34876522e-05 1.62627162e-02
 4.30645718e-01 3.62171462e+00 2.42746050e+01 1.26283772e+02
 3.86375066e+02 7.29834607e+02 9.02356520e+02 7.38888084e+02
 4.57848752e+02 2.80874295e+02 2.15229210e+02 1.64986116e+02
 1.00230042e+02 4.30304161e+01 1.20285501e+01 2.76789521e+00
 2.37936411e-01 2.57107941e-03]","[83432.83229841 39020.52460858 68148.91164827 ...  6015.7972319
  5943.96122987  5282.6287335 ]"
99,[-0.98351705 -0.6636415 ],5,-0.9640276,-0.039311547,-6.5083838887108065,172,"[3.29174274e-25 1.20310786e-17 1.58942031e-11 7.79361168e-07
 1.52651810e-03 1.76962859e-01 4.35498145e+00 4.46510640e+01
 2.19414534e+02 6.11546709e+02 1.01880434e+03 9.84960579e+02
 5.88771730e+02 2.89562607e+02 2.04369365e+02 1.54570399e+02
 7.95655385e+01 2.89551158e+01 6.60520608e+00 5.11373844e-01
 3.66695955e-03 1.20078538e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  6324.96114215
  7784.88411181  6625.25360138]"
99,[-0.9870306  -0.66190183],5,-0.9640276,-0.039311547,-7.180704396549993,173,"[3.27998664e-25 6.17126688e-18 6.17326632e-12 3.34658416e-07
 1.02640950e-03 2.06970237e-01 5.04255338e+00 4.09422214e+01
 1.77054676e+02 4.56013979e+02 7.14266758e+02 6.95646940e+02
 4.33150784e+02 2.07605664e+02 1.21053762e+02 9.12811513e+01
 4.95060485e+01 1.84151932e+01 4.11259313e+00 3.04182597e-01
 2.76477866e-03 1.69306366e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  5767.68994088
  6618.56685338  6966.06135967]"
99,[-0.98198503 -0.6855423 ],5,-0.9640276,-0.039311547,-6.0417973551158095,174,"[7.99502761e-14 9.27118238e-09 5.42858065e-05 1.80009105e-02
 5.62337881e-01 5.45950378e+00 3.40085198e+01 1.43226222e+02
 3.85670304e+02 7.23310004e+02 1.06194538e+03 1.09782898e+03
 7.48269913e+02 3.68413310e+02 1.76273669e+02 1.00631676e+02
 4.77893295e+01 1.68531015e+01 4.38817913e+00 7.89197835e-01
 4.75370579e-02 2.84278382e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6329.12028288
 63882.39276929  3575.74817142]"
99,[-0.98400277 -0.64130336],5,-0.9640276,-0.039311547,-9.153102014008324,175,"[2.74020809e-35 2.01161015e-25 3.37033059e-17 1.30920226e-10
 1.21517228e-05 2.89696093e-02 2.39893396e+00 2.71573582e+01
 1.77545459e+02 6.07763147e+02 1.11762211e+03 1.14354872e+03
 6.68668052e+02 3.22612836e+02 2.30860784e+02 1.75024955e+02
 8.69744426e+01 2.83257107e+01 5.16462203e+00 3.12216226e-01
 1.36259386e-03 1.75698177e-07]","[83432.83229841 39020.52460858 68148.91164827 ...  3771.66003493
  6448.83548868 66632.1378389 ]"
99,[-0.9808591  -0.74192816],5,-0.9640276,-0.7586945,-7.256578568106233,176,"[8.98534482e-22 2.26943936e-14 1.43169995e-08 2.35662904e-04
 1.18189802e-01 4.37015549e+00 5.53282782e+01 3.25733048e+02
 8.62358675e+02 1.22359051e+03 1.12165565e+03 7.74576194e+02
 4.24185526e+02 2.04472858e+02 1.14351153e+02 6.72089775e+01
 2.88017980e+01 7.40391045e+00 1.69990455e+00 1.25470693e-01
 5.04154365e-04 6.13106187e-08]","[83432.83229841 39020.52460858 68148.91164827 ...  6314.49017221
 70370.302148    3359.03047826]"
99,[-0.98660964 -0.6762221 ],5,-0.9640276,-0.039311547,-6.926971913383058,177,"[5.20013478e-22 1.53201509e-15 3.19059489e-10 4.79426821e-06
 5.45197772e-03 5.51640475e-01 8.78843514e+00 5.59909718e+01
 2.07878852e+02 4.69560103e+02 7.08680318e+02 6.91370003e+02
 4.52410121e+02 2.44813811e+02 1.45954658e+02 9.54229886e+01
 4.98839666e+01 1.97287689e+01 5.01953061e+00 8.33221360e-01
 5.76615654e-02 5.74404147e-04]","[83432.83229841 39020.52460858 68148.91164827 ... 67341.37085198
  6359.93568086  5996.04260723]"
99,[-0.9849905 -0.6186461],5,-0.9640276,-0.039311547,-6.583795754292452,178,"[5.37287525e-41 1.96240003e-30 1.86960618e-21 4.69693441e-14
 3.17172045e-08 5.98422818e-04 3.51800627e-01 1.13680011e+01
 9.64239960e+01 3.99889866e+02 8.35710883e+02 9.65482894e+02
 6.50893745e+02 3.28294948e+02 2.08530032e+02 1.32110521e+02
 5.40661176e+01 1.45560815e+01 2.71009436e+00 2.10871677e-01
 1.39162417e-03 3.16365374e-07]","[83432.83229841 39020.52460858 68148.91164827 ... 72862.628163
  5640.280028    5372.53900031]"
99,[-0.9872053 -0.7134644],5,-0.9640276,-0.039311547,-7.861530379766887,179,"[1.69508103e-19 2.63620085e-13 2.31920152e-08 1.19877758e-04
 4.17559164e-02 1.72829986e+00 2.03569931e+01 1.01407894e+02
 2.92622745e+02 5.52052356e+02 6.69690900e+02 5.32809768e+02
 3.04267683e+02 1.55270712e+02 1.03609116e+02 7.14349522e+01
 3.69454597e+01 1.35769362e+01 3.77309139e+00 3.28686954e-01
 3.00925088e-03 1.86650415e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  6887.11166218
  6996.65807176  4625.62343057]"
99,[-0.9838275 -0.6901016],5,-0.9640276,-0.039311547,-6.66809489747475,180,"[1.43364554e-22 1.76205315e-15 7.88283670e-10 1.34074681e-05
 1.08606613e-02 1.11064511e+00 2.33327482e+01 1.33280536e+02
 3.99065905e+02 7.17291442e+02 9.32171454e+02 9.15563629e+02
 6.11288184e+02 3.00069142e+02 1.51493289e+02 8.35885082e+01
 3.69838050e+01 1.10864527e+01 2.45924482e+00 1.63151090e-01
 8.23116557e-04 1.82682328e-07]","[83432.83229841 39020.52460858 68148.91164827 ... 61773.13219149
 56478.63688516  5076.77456124]"
99,[-0.98612386 -0.67758775],5,-0.9640276,-0.039311547,-7.321187238768792,181,"[1.56579285e-16 3.34558687e-11 5.65595909e-07 7.90741351e-04
 1.06561082e-01 2.36911682e+00 2.05265452e+01 1.01063774e+02
 3.00888101e+02 5.87644677e+02 7.65564238e+02 6.78185250e+02
 4.26926411e+02 2.53679737e+02 1.73732819e+02 1.22256039e+02
 7.17690035e+01 3.14849310e+01 9.00570013e+00 1.64602633e+00
 1.18097255e-01 1.31028254e-03]","[83432.83229841 39020.52460858 68148.91164827 ... 54167.09584362
  6746.13035982  6822.11987719]"
99,[-0.9866906 -0.6510186],5,-0.9640276,-0.039311547,-4.454860983359644,182,"[8.80984627e-25 1.61521642e-17 1.39270064e-11 5.77670020e-07
 1.22052244e-03 1.68659591e-01 3.84588935e+00 3.35356160e+01
 1.56717045e+02 4.43113223e+02 7.52903049e+02 7.78498958e+02
 5.07927815e+02 2.47110861e+02 1.35660993e+02 9.31494429e+01
 5.13492428e+01 2.08042516e+01 5.66126528e+00 9.52140477e-01
 5.81317228e-02 3.86040388e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5557.69535854
  6228.86178294  5780.92271265]"
99,[-0.98546004 -0.6739937 ],5,-0.9640276,-0.039311547,-6.597938588298309,183,"[2.22508429e-23 1.64808977e-16 6.97612540e-11 1.72530838e-06
 2.63940542e-03 3.16329638e-01 6.60361612e+00 5.05258199e+01
 2.05550743e+02 5.29421166e+02 8.39946768e+02 8.29727962e+02
 5.38756803e+02 2.70081864e+02 1.52773597e+02 1.02920217e+02
 5.70242714e+01 2.19736137e+01 5.49286226e+00 8.74451723e-01
 5.17465724e-02 3.80166538e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  4981.1526373
  7571.46486175  6204.74763338]"
99,[-0.9854276 -0.6636051],5,-0.9640276,-0.039311547,-6.526566864893029,184,"[1.07204832e-30 8.04534972e-22 1.80173052e-14 1.22548657e-08
 2.62326377e-04 1.95603670e-01 8.19196794e+00 7.06863884e+01
 2.81067153e+02 7.01738586e+02 1.06997463e+03 9.65487248e+02
 5.41031250e+02 2.57035679e+02 1.96946176e+02 1.63009289e+02
 9.52744380e+01 3.79376730e+01 9.08841956e+00 1.45456133e+00
 6.51794717e-02 1.82945027e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5662.92218922
  6831.02537856  5889.9649091 ]"
99,[-0.9867715 -0.6133207],5,-0.9640276,-0.039311547,-8.660358616548269,185,"[2.26342271e-25 1.18043734e-18 5.48383697e-13 2.29813180e-08
 8.90587142e-05 3.40590312e-02 1.60954059e+00 1.76885578e+01
 9.60707857e+01 3.27868693e+02 6.85716308e+02 8.62967887e+02
 6.84837843e+02 4.09964871e+02 2.48159018e+02 1.62987221e+02
 8.82686942e+01 3.17272766e+01 6.29351948e+00 4.95257912e-01
 8.09510658e-03 1.57197269e-05]","[83432.83229841 39020.52460858 68148.91164827 ...  5518.42995402
  5087.11345946  7037.65766079]"
99,[-0.9840838 -0.647077 ],5,-0.9640276,-0.039311547,-6.145553403722399,186,"[1.81787743e-25 5.40942036e-18 6.92284264e-12 3.89867433e-07
 1.02731346e-03 1.71187960e-01 5.10957989e+00 5.25190893e+01
 2.36339164e+02 5.83419844e+02 9.24294475e+02 8.91417941e+02
 5.31940386e+02 2.93773958e+02 2.25564465e+02 1.64583833e+02
 8.57982336e+01 3.24708220e+01 7.93751409e+00 1.09510532e+00
 5.51040905e-02 3.10116714e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6215.40331206
  5044.83045302  6889.75262944]"
99,[-0.9856904 -0.6287015],5,-0.9640276,-0.039311547,-6.470967268866816,187,"[4.21858751e-22 1.71033200e-15 4.06851412e-10 5.81794694e-06
 5.31562436e-03 3.93969323e-01 5.44376421e+00 3.68836452e+01
 1.50856488e+02 3.98627608e+02 7.38512533e+02 9.27570211e+02
 7.67664205e+02 4.40867038e+02 2.26749953e+02 1.29318728e+02
 6.73958763e+01 2.41846765e+01 5.40822363e+00 4.77328047e-01
 5.76137057e-03 5.16976679e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  6784.36942422
 67613.08359357  5945.27967753]"
99,[-0.97912925 -0.63996744],5,-0.9640276,-0.039311547,-10.483675482991675,188,"[1.34835836e-24 4.50719473e-17 5.36591878e-11 2.33886302e-06
 4.04293863e-03 4.34190332e-01 1.02300231e+01 7.95780966e+01
 3.22284645e+02 7.77405275e+02 1.23097720e+03 1.37699339e+03
 1.02069078e+03 5.64605119e+02 3.33552384e+02 2.17921170e+02
 1.14030236e+02 4.11893775e+01 9.25378220e+00 1.26582189e+00
 7.18656779e-02 4.21958731e-04]","[83432.83229841 39020.52460858 68148.91164827 ... 62121.04391983
 54396.66996618  4866.5393201 ]"
99,[-0.9697533 -0.7162334],5,-0.9640276,-0.039311547,-7.974661033279187,189,"[1.33160474e-15 4.47124592e-10 6.86718471e-06 5.30365196e-03
 3.25488316e-01 6.02960359e+00 6.85120352e+01 3.68157274e+02
 1.02223344e+03 1.81158174e+03 2.29545226e+03 2.01139012e+03
 1.12451157e+03 4.82176970e+02 2.25133880e+02 1.34664620e+02
 7.22377814e+01 3.03117055e+01 8.19463103e+00 9.98628256e-01
 3.63980682e-02 1.48899277e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6563.87485519
 43852.90529978  2887.78919168]"
99,[-0.9873868  -0.67797494],5,-0.9640276,-0.039311547,-5.921985236057189,190,"[2.38927522e-16 1.45905506e-10 3.57627112e-06 3.76512386e-03
 2.18033483e-01 2.45697349e+00 3.05754478e+01 1.73375908e+02
 4.85596290e+02 8.41552542e+02 9.03461313e+02 6.37787611e+02
 3.41329009e+02 2.03513501e+02 1.64416286e+02 1.21367297e+02
 6.04698140e+01 1.94819372e+01 3.78596420e+00 2.29231494e-01
 1.25107914e-03 3.28948793e-07]","[83432.83229841 39020.52460858 68148.91164827 ... 53293.51607808
  5525.24552504  5852.43439295]"
99,[-0.98672295 -0.6923858 ],5,-0.9640276,-0.039311547,-7.266062741469264,191,"[5.85028072e-20 1.27911523e-13 1.51452185e-08 1.00498800e-04
 4.17562447e-02 1.74481222e+00 1.98595312e+01 1.08786625e+02
 3.41865556e+02 6.55315799e+02 8.12319514e+02 6.69844297e+02
 3.86262580e+02 1.98988595e+02 1.41606555e+02 1.01808022e+02
 5.42862576e+01 2.01796727e+01 5.46381759e+00 8.26528716e-01
 3.83729489e-02 2.08281786e-04]","[83432.83229841 39020.52460858 68148.91164827 ... 65627.67744645
  6185.25778494  5954.14314983]"
99,[-0.9871763 -0.6751242],5,-0.9640276,-0.039311547,-4.379017745969882,192,"[2.69783791e-25 6.01767885e-18 6.68936763e-12 3.77989853e-07
 1.13411132e-03 2.09116728e-01 4.34469130e+00 3.20044046e+01
 1.44469791e+02 3.95810832e+02 6.39597931e+02 6.51524565e+02
 4.29006827e+02 2.15411783e+02 1.27015500e+02 9.23993289e+01
 4.91897955e+01 1.73125852e+01 3.95954778e+00 3.09709021e-01
 2.74563908e-03 1.52509419e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  6653.52629842
  5441.39080275  8329.09451529]"
99,[-0.98537904 -0.67745066],5,-0.9640276,-0.039311547,-11.499350320210304,193,"[7.61842229e-18 4.71141569e-12 1.65786257e-07 3.49654914e-04
 5.48907800e-02 1.45561778e+00 1.67742030e+01 9.94257619e+01
 3.26566995e+02 6.73463279e+02 8.99762235e+02 7.94026512e+02
 4.75261796e+02 2.66057271e+02 1.85793038e+02 1.24685862e+02
 6.30089420e+01 2.48010876e+01 6.89633553e+00 1.03438124e+00
 5.39972490e-02 3.80729334e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5724.85237099
  6424.33999854 55838.01983355]"
99,[-0.98340786 -0.6537606 ],5,-0.9640276,-0.039311547,-10.44956535862885,194,"[7.13018022e-23 4.63456462e-16 1.75820084e-10 3.98098223e-06
 5.70421272e-03 6.60445144e-01 1.35776213e+01 9.25960043e+01
 3.04000974e+02 6.48342629e+02 9.36558848e+02 9.71767770e+02
 7.33304176e+02 4.14465581e+02 2.18660351e+02 1.27990322e+02
 5.91831361e+01 2.07758831e+01 4.89612224e+00 4.03993896e-01
 4.28438321e-03 3.32410254e-06]","[83432.83229841 39020.52460858 68148.91164827 ...  5209.31127819
 58309.2621288   6576.74585829]"
99,[-0.9848933  -0.66581213],5,-0.9640276,-0.039311547,-6.952675633391717,195,"[6.85452713e-19 4.80032491e-13 2.22147713e-08 7.06933881e-05
 1.78567754e-02 6.32694400e-01 8.55782759e+00 6.33802584e+01
 2.55495159e+02 6.26063792e+02 9.69023398e+02 9.59346631e+02
 6.19678988e+02 3.49144537e+02 2.40365993e+02 1.71904732e+02
 8.69609823e+01 3.02889877e+01 7.87054879e+00 1.03536829e+00
 4.38700077e-02 2.92301296e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6878.08663814
  7160.45754398  5564.38106694]"
99,[-0.984019  -0.6615297],5,-0.9640276,-0.039311547,-5.47339941848404,196,"[2.03846035e-22 8.85664589e-16 2.41487700e-10 4.22364205e-06
 4.99709650e-03 4.86812512e-01 7.83749023e+00 5.25802568e+01
 2.15545553e+02 5.51472676e+02 8.58759433e+02 8.48528873e+02
 5.51011997e+02 2.78127414e+02 1.59205077e+02 1.05351976e+02
 5.53943796e+01 1.99940850e+01 4.84824321e+00 8.52445541e-01
 5.98263666e-02 5.47014348e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  7724.07146128
  6977.43140125  4786.38621314]"
99,[-0.984759  -0.6703685],5,-0.9640276,-0.039311547,-7.773452323401812,197,"[1.15706035e-20 7.58246555e-14 1.65124706e-08 1.25657006e-04
 4.25690808e-02 1.91581353e+00 2.54365069e+01 1.31819916e+02
 3.46364441e+02 6.10490009e+02 8.48796282e+02 8.67080255e+02
 6.05924450e+02 3.03447688e+02 1.36632925e+02 6.99110895e+01
 3.28195392e+01 9.80093313e+00 1.46085742e+00 7.48805110e-02
 4.03163296e-04 9.27294535e-08]","[83432.83229841 39020.52460858 68148.91164827 ...  5935.43384386
 62465.49671821 56126.95972059]"
99,[-0.9883745 -0.6548106],5,-0.9640276,-0.039311547,-8.315983364526756,198,"[3.30515904e-16 4.71342112e-11 5.47484734e-07 5.46130443e-04
 5.70708177e-02 1.19539267e+00 1.15150763e+01 6.69650904e+01
 2.40242638e+02 5.43170629e+02 7.81706066e+02 7.35050878e+02
 4.79886391e+02 2.63092773e+02 1.71574967e+02 1.19964177e+02
 6.81782621e+01 2.84368543e+01 7.63216420e+00 1.50872579e+00
 1.24157028e-01 1.52397521e-03]","[83432.83229841 39020.52460858 68148.91164827 ... 40881.7808797
  6310.2002823   6176.67650497]"
99,[-0.98490226 -0.6678341 ],5,-0.9640276,-0.039311547,-7.967708092813366,199,"[3.77584296e-25 9.81944019e-18 1.22600190e-11 7.49894889e-07
 2.35375653e-03 4.50282468e-01 1.05195476e+01 7.07220042e+01
 2.01951722e+02 4.06195030e+02 6.56066737e+02 7.90698128e+02
 6.33888112e+02 3.38826297e+02 1.38077417e+02 6.11439863e+01
 3.00189396e+01 1.05251438e+01 2.13605543e+00 1.51905824e-01
 1.25315045e-03 6.29784691e-07]","[83432.83229841 39020.52460858 68148.91164827 ... 62884.46370197
 67084.57602203  4642.03688567]"
99,[-0.9870144 -0.666589 ],5,-0.9640276,-0.039311547,-6.33713635380418,200,"[1.77924688e-24 2.48215445e-17 1.73404012e-11 6.20329743e-07
 1.20202406e-03 1.60089893e-01 3.52994793e+00 3.11435364e+01
 1.50453311e+02 4.43530114e+02 7.85779283e+02 8.13477160e+02
 5.20739471e+02 2.66985978e+02 1.78469325e+02 1.30728398e+02
 6.97032930e+01 2.82013250e+01 7.09207551e+00 1.01644621e+00
 5.64266080e-02 3.79469237e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  6376.54751405
  6580.65814094  5564.00685377]"
99,[-0.98635054 -0.670684  ],5,-0.9640276,-0.039311547,-10.577802831977175,201,"[7.26313921e-31 4.17020300e-22 7.29697704e-15 3.96274120e-09
 6.94526533e-05 4.53217853e-02 2.34221385e+00 3.08776586e+01
 1.58089225e+02 4.59934278e+02 7.82208668e+02 7.98855082e+02
 4.86597900e+02 2.42479790e+02 1.67642451e+02 1.25589811e+02
 6.16349946e+01 2.12969925e+01 5.11118504e+00 7.45779234e-01
 2.99692030e-02 7.97282868e-05]","[83432.83229841 39020.52460858 68148.91164827 ...  7285.16447141
  5700.72865673  7002.18167875]"
99,[-0.98465043 -0.67420435],5,-0.9640276,-0.039311547,-6.922568721057813,202,"[6.96215419e-25 1.28527985e-17 1.22474947e-11 6.14506753e-07
 1.69815849e-03 3.03009553e-01 6.65352702e+00 5.06192042e+01
 2.09000823e+02 5.30560290e+02 8.52940543e+02 8.35520653e+02
 5.05819734e+02 2.34971950e+02 1.43870965e+02 1.01658972e+02
 5.01798528e+01 1.56463100e+01 4.04366338e+00 3.75584179e-01
 3.54843011e-03 2.11756646e-06]","[83432.83229841 39020.52460858 68148.91164827 ... 71818.74227751
  6424.66306439 70898.80825378]"
99,[-0.98685247 -0.7102302 ],5,-0.9640276,-0.039311547,-6.9341695147545375,203,"[2.91503048e-19 3.70366634e-13 2.85266821e-08 1.37652132e-04
 4.57965052e-02 1.53250787e+00 1.40275896e+01 7.76739719e+01
 2.61133403e+02 5.59492571e+02 7.66335778e+02 6.48495842e+02
 3.80425693e+02 1.99335531e+02 1.38253787e+02 1.05650565e+02
 5.59775313e+01 1.85629371e+01 4.68881538e+00 7.51063227e-01
 3.83252588e-02 2.38267462e-04]","[83432.83229841 39020.52460858 68148.91164827 ...  5921.38243771
  5675.16453644  5438.29850963]"
